500
154	231
154	431
155	422
156	145
156	171
156	276
157	34
157	39
157	59
157	177
157	217
157	406
158	150
158	275
158	293
159	81
159	189
159	340
159	362
159	417
160	65
160	218
161	18
162	289
162	291
162	376
162	400
162	455
163	50
163	371
163	495
164	73
164	208
164	433
165	81
165	447
167	56
167	103
168	27
168	35
168	253
169	305
169	364
169	400
170	415
171	58
171	164
171	183
171	474
172	199
172	206
172	213
172	484
173	42
174	117
174	475
175	350
175	394
176	34
176	295
176	429
177	96
177	179
177	390
177	490
178	351
178	453
179	22
179	157
179	432
179	466
180	83
180	101
180	149
180	370
180	375
180	394
181	52
181	273
181	391
183	51
183	209
184	219
184	413
184	447
185	31
185	110
185	255
185	327
187	77
187	349
189	85
189	238
189	320
190	17
190	220
190	335
191	7
191	268
192	37
192	486
193	40
193	385
193	419
193	440
194	252
195	168
195	243
195	321
196	164
196	168
196	353
197	407
197	447
198	486
199	7
199	225
200	57
200	61
200	188
200	225
200	297
200	447
202	384
203	291
203	315
203	398
204	20
204	348
204	487
205	21
206	110
206	112
206	190
207	152
207	461
208	128
208	406
209	36
209	186
209	259
209	276
209	462
209	498
211	61
212	273
212	381
212	475
213	41
213	113
213	275
213	327
213	380
214	96
214	221
216	292
217	88
217	361
218	66
218	101
218	191
218	455
219	136
219	146
220	95
220	132
221	34
221	167
221	228
221	256
221	327
222	23
222	210
222	307
223	342
224	23
224	79
224	234
225	106
225	244
226	26
226	47
226	158
226	177
226	353
227	119
227	145
229	27
229	94
229	452
231	56
231	201
232	412
233	86
233	350
234	179
234	199
234	405
235	112
235	207
236	105
236	301
236	488
237	15
237	28
237	464
238	49
238	240
238	274
238	290
238	369
239	145
239	166
239	216
240	226
240	312
240	426
241	137
241	160
241	177
241	230
242	467
243	477
244	30
244	39
244	41
245	223
245	312
245	335
246	87
246	195
246	333
246	402
247	93
247	101
248	306
248	448
249	20
249	129
249	199
250	42
250	58
250	299
250	457
252	463
253	63
254	191
255	8
255	318
256	17
256	91
258	7
258	128
258	255
258	482
259	240
260	155
260	442
261	325
261	380
262	340
263	57
263	140
263	440
264	101
264	448
264	449
264	472
265	206
266	87
266	90
266	292
266	318
266	431
266	464
267	16
267	51
267	111
268	149
268	161
269	133
270	91
271	109
271	149
272	31
272	229
272	238
273	403
275	459
276	180
276	213
278	169
278	271
279	126
279	333
280	56
280	58
280	373
281	131
281	148
281	165
281	464
281	490
283	87
283	388
284	18
285	166
285	400
286	57
287	121
288	384
289	87
290	331
290	493
291	28
291	123
291	404
291	435
291	482
292	412
293	144
293	311
293	408
294	101
294	471
294	489
297	173
297	311
297	324
297	349
297	469
299	51
299	241
301	15
301	100
301	441
302	135
302	159
302	390
304	111
304	375
304	420
305	77
305	380
307	199
308	31
308	156
309	24
309	29
309	220
309	404
310	152
310	155
312	37
312	202
312	227
312	247
312	307
313	176
313	205
313	494
315	306
315	472
316	285
316	427
317	79
318	98
318	350
318	355
319	76
319	293
321	71
321	175
321	263
322	362
322	456
322	480
323	246
324	3
325	40
325	358
325	408
326	30
326	273
326	420
327	245
329	325
330	85
331	394
332	106
332	228
332	358
333	387
334	20
334	248
335	415
335	442
336	137
336	416
337	198
337	483
339	103
340	193
340	284
340	353
340	371
341	361
341	364
341	397
342	457
343	50
343	156
343	327
343	498
344	238
344	452
344	482
345	156
345	192
345	292
347	219
347	234
347	281
347	473
347	496
348	109
348	227
348	232
348	358
349	102
349	262
349	356
350	124
350	415
354	427
355	66
355	85
355	389
356	172
357	89
357	340
359	300
360	3
360	354
361	49
361	154
362	87
363	55
363	140
363	268
363	318
363	414
363	492
364	21
364	244
365	87
365	161
365	445
366	273
367	296
368	142
368	325
368	484
369	313
369	406
371	275
371	366
371	453
372	176
372	234
372	256
373	400
374	70
374	140
374	468
376	213
376	437
379	66
379	71
379	245
379	255
379	259
380	382
382	45
382	139
382	181
382	243
382	391
382	441
383	101
383	183
383	292
383	310
385	92
385	132
385	154
385	425
386	23
386	357
387	110
387	179
387	201
387	345
389	0
389	162
389	259
389	355
390	274
390	278
391	9
391	499
392	55
392	88
392	116
392	177
392	476
393	499
394	322
395	151
395	478
396	273
397	27
397	114
397	299
397	354
398	88
398	93
398	285
398	332
398	452
399	364
400	47
400	158
400	221
401	283
403	96
403	272
403	383
403	388
404	23
404	47
404	241
404	253
405	33
405	293
406	436
407	56
407	457
407	468
408	141
408	248
408	307
408	325
408	437
409	55
409	126
409	157
410	286
411	89
411	204
411	331
411	366
412	211
412	360
412	435
412	449
413	461
414	359
415	454
415	499
416	153
416	257
417	21
417	79
417	373
417	481
418	402
419	339
420	89
420	330
420	349
421	487
422	121
422	402
423	442
424	10
424	113
424	139
424	320
424	480
425	248
426	180
426	321
426	359
426	406
428	100
428	243
428	297
428	303
429	34
429	113
429	158
431	234
431	489
432	475
433	30
433	213
434	211
435	61
435	364
436	267
437	350
438	225
438	376
439	81
440	164
440	322
441	294
441	361
442	195
443	27
443	103
443	172
444	11
444	55
444	145
444	174
446	191
446	310
447	37
447	95
447	271
448	46
448	137
448	464
449	175
449	189
449	258
449	463
450	366
451	394
452	92
453	278
453	412
454	37
454	251
454	289
454	444
455	50
455	454
456	28
456	445
457	285
458	364
458	403
459	111
459	458
460	132
460	159
461	338
462	201
463	207
463	265
463	351
463	413
463	488
464	89
464	179
464	188
464	289
464	425
465	30
465	115
465	208
465	344
465	350
466	294
467	157
467	166
467	306
470	38
470	191
470	302
470	398
471	53
471	204
471	209
471	392
471	422
473	369
474	205
474	325
474	377
475	217
476	183
477	251
477	362
479	336
479	342
480	109
481	97
481	121
481	260
482	50
482	149
482	286
482	372
483	277
484	256
485	30
486	4
486	194
486	207
486	221
487	23
488	386
489	36
490	119
490	333
491	134
491	262
491	263
491	344
491	423
492	94
492	255
493	47
494	158
494	397
495	39
495	40
495	74
496	43
496	350
496	441
497	47
497	257
497	356
498	40
498	150
498	463
499	6
499	149
499	195
499	484
